province,district,year,tree_cover_loss_ha,co2_emissions
Aceh,Nagan Raya,2004,1075.469100465061,408248.5877086595
Aceh,Nagan Raya,2005,3022.365812396244,2325650.18369127
Aceh,Nagan Raya,2006,1547.2477171165192,794254.4595043729
Aceh,Nagan Raya,2007,2155.4103375937184,1370306.7705628127
Aceh,Nagan Raya,2008,3037.249367916105,2072063.0023370492
Aceh,Nagan Raya,2009,11472.990387042264,7022372.927354609
Aceh,Nagan Raya,2010,5939.49542428244,3980516.703885621
Aceh,Nagan Raya,2011,11105.416269653224,7882037.357940779
Aceh,Nagan Raya,2012,7100.7417610502525,4985652.503974679
Aceh,Nagan Raya,2013,6547.94842133569,4179947.557336461
Aceh,Nagan Raya,2014,4660.572408225543,2599393.5938333822
Aceh,Nagan Raya,2015,2763.272064945809,1439204.9501813927
Aceh,Nagan Raya,2016,4048.9455605029207,2096757.805472184
Aceh,Nagan Raya,2017,5512.108805349716,2703631.623083488
Aceh,Nagan Raya,2018,3860.524002825179,2089237.5643776737
Aceh,Nagan Raya,2019,2159.7578667084795,1083087.3599372003
Aceh,Nagan Raya,2020,1728.783508540756,792630.6391205031
Aceh,Nagan Raya,2021,3137.698787017216,1325548.4038373972
Aceh,Nagan Raya,2022,3159.418205400947,1191319.8221828518
Aceh,Nagan Raya,2023,3403.112213811253,1391659.5301302471
Aceh,Nagan Raya,2024,5077.975969265055,2387091.3913069195
Aceh,Nagan Raya,2025,6363.472216772764,3297782.362134242
Aceh,Pidie,2001,673.3444864910228,404552.48900331353
Aceh,Pidie,2002,497.0287903933967,332678.88123684213
Aceh,Pidie,2003,277.10453059174665,192271.05468552263
Aceh,Pidie,2004,319.74438733180966,201720.1341859091
Aceh,Pidie,2005,99.92118246037246,63509.63400012706
Aceh,Pidie,2006,302.08917119800043,208869.75027949936
Aceh,Pidie,2007,1154.574576739782,731278.7868563094
Aceh,Pidie,2008,444.0252255311471,303573.4385272841
Aceh,Pidie,2009,1305.8131462738893,802505.6769327793
Aceh,Pidie,2010,617.8403375412332,384095.54283273336
Aceh,Pidie,2011,1339.9449931393149,827419.8260857818
Aceh,Pidie,2012,299.3138286932298,198296.43636918796
Aceh,Pidie,2013,554.6199438755832,359075.39023922896
Aceh,Pidie,2014,1388.499913434722,854145.9427194913
Aceh,Pidie,2015,478.0075370152874,293253.93337762
Aceh,Pidie,2016,706.1144848183319,434401.5854664037
Aceh,Pidie,2017,1521.3953704024177,915615.8903285459
Aceh,Pidie,2018,739.033346104589,459132.63688181416
Aceh,Pidie,2019,1060.6077465216533,697225.6084677833
Aceh,Pidie,2020,848.2450104938076,537858.0575577781
Aceh,Pidie,2021,700.696976882294,463363.33057554794
Aceh,Pidie,2022,810.5223666565868,559288.2005629381
Aceh,Pidie,2023,746.5501913363905,515720.8576466654
Aceh,Pidie,2024,1055.2736955849557,725737.5416761026
Aceh,Pidie,2025,1391.7854144878363,955111.8377133812
Aceh,Pidie Jaya,2001,162.14026840970172,87637.13775850972
Aceh,Pidie Jaya,2002,55.78303220140381,31896.96394164408
Aceh,Pidie Jaya,2003,17.70021625941813,9716.83802051082
Aceh,Pidie Jaya,2004,227.42433161304908,126282.21241317886
Aceh,Pidie Jaya,2005,59.53748200827012,35145.611677545065
Aceh,Pidie Jaya,2006,134.17098929957177,75910.11189268545
Aceh,Pidie Jaya,2007,552.8591306548711,321055.1177065552
Aceh,Pidie Jaya,2008,359.2266807844836,204702.19103256852
Aceh,Pidie Jaya,2009,1350.9431054574004,855553.5768090406
Aceh,Pidie Jaya,2010,517.5380925424685,319620.18467291497
Aceh,Pidie Jaya,2011,973.4556220064296,588389.8587755641
Aceh,Pidie Jaya,2012,565.7311787508778,345985.0522104532
Aceh,Pidie Jaya,2013,470.55808778806306,299943.5946316623
Aceh,Pidie Jaya,2014,558.9880462000448,364029.2279977298
Aceh,Pidie Jaya,2015,138.00638696111417,87391.29963787878
Aceh,Pidie Jaya,2016,314.17051504598805,194933.21193291
Aceh,Pidie Jaya,2017,856.9723186041731,511308.6478072707
Aceh,Pidie Jaya,2018,453.23284895951633,285217.41606084094
Aceh,Pidie Jaya,2019,262.052542083756,162378.8400607086
Aceh,Pidie Jaya,2020,270.17932166019204,171639.90558303273
Aceh,Pidie Jaya,2021,452.62858234414097,295905.21131075494
Aceh,Pidie Jaya,2022,1029.7704796279288,666375.8948237771
Aceh,Pidie Jaya,2023,709.5364921291164,449798.36861059256
Aceh,Pidie Jaya,2024,599.3486423766723,386046.95347025286
Aceh,Pidie Jaya,2025,903.3608658654582,583185.9588619575
Aceh,Sabang,2001,14.773291836049264,8459.987074070228
Aceh,Sabang,2002,30.8477624985875,17819.66009988648
Aceh,Sabang,2003,6.200037448750543,3515.914846999044
Aceh,Sabang,2004,54.651355116777886,32618.093959395024
Aceh,Sabang,2005,3.827194741307237,2169.4747128625113
Aceh,Sabang,2006,19.518503045060495,10669.469965130073
Aceh,Sabang,2007,30.693151201792272,17438.753744931928
Aceh,Sabang,2008,1.3011441858580186,779.8869665485842
Aceh,Sabang,2009,55.111768361627895,34441.74506434917
Aceh,Sabang,2010,20.13082928791857,13466.279161044336
Aceh,Sabang,2011,57.71489202954996,40599.68854555694
Aceh,Sabang,2012,17.6050228733903,11993.677820980569
Aceh,Sabang,2013,10.792960513135307,7344.409444596875
Aceh,Sabang,2014,50.213724061407056,34835.61819852435
Aceh,Sabang,2015,35.44099877613688,24918.642218935303
Aceh,Sabang,2016,33.2967775260753,22866.39880598344
Aceh,Sabang,2017,58.94008969201225,39645.777062604095
Aceh,Sabang,2018,30.082403533000488,22019.26514058669
Aceh,Sabang,2019,40.032038933880216,27678.271374615862
Aceh,Sabang,2020,25.489707859844568,19624.331914886658
Aceh,Sabang,2021,18.21780231420736,14571.117036408865
Aceh,Sabang,2022,50.21458773354547,38684.86247377664
Aceh,Sabang,2023,26.33117864834201,19338.840817437434
Aceh,Sabang,2024,26.637306474603136,21635.887812415906
Aceh,Sabang,2025,35.670395911338446,30657.332579270984
Aceh,Simeulue,2001,230.01764597729283,144122.16058244917
Aceh,Simeulue,2002,604.0878388512372,400648.7378879388
Aceh,Simeulue,2003,313.582478303432,202150.9801208785
Aceh,Simeulue,2004,1231.2279525657873,791040.7038712397
Aceh,Simeulue,2005,3274.303879042503,2157116.9368023295
Aceh,Simeulue,2006,1220.1626522179956,787476.9287144967
Aceh,Simeulue,2007,204.33136804354749,121796.81051723695
Aceh,Simeulue,2008,601.6951028991825,361551.6045557309
Aceh,Simeulue,2009,1857.591302400304,1069508.6989502904
Aceh,Simeulue,2010,238.78725134958847,151355.47394704656
Aceh,Simeulue,2011,919.471175503648,579254.4317886834
Aceh,Simeulue,2012,238.0023356586117,144890.86920058675
Aceh,Simeulue,2013,422.693949167538,255848.61177078137
Aceh,Simeulue,2014,641.0555325866537,410610.78636006993
Aceh,Simeulue,2015,130.8066149850899,83903.84348002925
Aceh,Simeulue,2016,490.3149537418509,310744.04517170024
Aceh,Simeulue,2017,489.49709857717426,297780.7309694905
Aceh,Simeulue,2018,331.0853591525453,202500.54065730172
Aceh,Simeulue,2019,336.315431242654,199512.319273636
Aceh,Simeulue,2020,518.1457573673525,308212.0986251564
Aceh,Simeulue,2021,527.1985500730945,297765.7608274651
Aceh,Simeulue,2022,632.0242420497849,350596.4561718257
Aceh,Simeulue,2023,639.1741302067225,385837.9183652493
Aceh,Simeulue,2024,928.605054964094,548121.905191623
Aceh,Simeulue,2025,1210.6678031325805,742170.2567429832
Aceh,Subulussalam,2001,564.7647744808953,363754.77934818785
Aceh,Subulussalam,2002,422.8990707247361,263644.96531722584
Aceh,Subulussalam,2003,475.0920338228559,361513.9324304826
Aceh,Subulussalam,2004,1434.54947315813,960694.3522201709
Aceh,Subulussalam,2005,1183.0311863970849,765242.9808435824
Aceh,Subulussalam,2006,2554.0698566327064,1619315.59635039
Aceh,Subulussalam,2007,1085.4301604094785,709700.4221188416
Aceh,Subulussalam,2008,6745.839410593981,4894627.726453549
Aceh,Subulussalam,2009,4053.839352569221,2708297.6469004145
Aceh,Subulussalam,2010,3093.734552478581,2090201.4275192744
Aceh,Subulussalam,2011,2811.007568316639,1971621.7678253015
Aceh,Subulussalam,2012,5603.531889574075,4043480.770212375
Aceh,Subulussalam,2013,1734.9395365260395,1192045.9536967664
Aceh,Subulussalam,2014,2667.133550039489,1837195.0333854188
Aceh,Subulussalam,2015,1183.075333730519,818656.6747019837
Aceh,Subulussalam,2016,1192.8182677480304,794541.8615536463
Aceh,Subulussalam,2017,1654.8284907362456,1104186.938777798
Aceh,Subulussalam,2018,3320.819297600996,2157783.4249377153
Aceh,Subulussalam,2019,1432.7101628935732,968328.8930417843
Aceh,Subulussalam,2020,1389.999403903128,893625.6954415946
Aceh,Subulussalam,2021,1297.2597126387475,796262.0571901773
Aceh,Subulussalam,2022,1823.705584275643,1034858.6303605818
Aceh,Subulussalam,2023,1947.0361323957209,1259861.8116701376
Aceh,Subulussalam,2024,2164.712884475364,1468152.6389071578
Aceh,Subulussalam,2025,1327.5271860521896,928120.959983236
Bangka Belitung,Bangka,2001,2654.404698267544,1304073.8472415248
Bangka Belitung,Bangka,2002,2805.109293544087,1355750.4403456757
Bangka Belitung,Bangka,2003,1157.3691981648574,554004.3319944311
Bangka Belitung,Bangka,2004,3829.5342063904714,1865486.5274177203
Bangka Belitung,Bangka,2005,3457.0169731516035,1625449.1319843263
Bangka Belitung,Bangka,2006,2716.968259345202,1273631.9647145192
Bangka Belitung,Bangka,2007,7137.525799011861,3422228.1697211703
Bangka Belitung,Bangka,2008,2557.147381283628,1210526.6661568456
Bangka Belitung,Bangka,2009,9787.261599037132,4823976.897604477
Bangka Belitung,Bangka,2010,3273.2558157535236,1702700.9528518568
Bangka Belitung,Bangka,2011,6857.556427903385,3397895.277218827
Bangka Belitung,Bangka,2012,6117.183742589297,3140318.210979329
Bangka Belitung,Bangka,2013,3581.4913766440845,1910637.944541738
Bangka Belitung,Bangka,2014,8600.821229157575,4353608.772422192
Bangka Belitung,Bangka,2015,9644.343252477152,5083608.275445351
Bangka Belitung,Bangka,2016,12414.794732154149,6994517.311621488
Bangka Belitung,Bangka,2017,5020.6723725599695,2587405.5741741075
Bangka Belitung,Bangka,2018,4566.141011929245,2340318.273214933
Bangka Belitung,Bangka,2019,4497.276903462693,2280534.281791612
Bangka Belitung,Bangka,2020,5314.943551187983,2767689.228834501
Bangka Belitung,Bangka,2021,6929.435548542135,3770055.4275985495
Bangka Belitung,Bangka,2022,7019.974234547249,3829810.106666799
Bangka Belitung,Bangka,2023,9319.01237351003,4996685.986916341
Bangka Belitung,Bangka,2024,4757.136206664257,2679760.46062376
Bangka Belitung,Bangka,2025,6500.295924490397,3673405.115777581
Bangka Belitung,Bangka Barat,2001,2486.697507927411,1163951.9206168416
Bangka Belitung,Bangka Barat,2002,2698.3629969381373,1232384.0670386888
Bangka Belitung,Bangka Barat,2003,1427.968701961184,687149.3747324907
Bangka Belitung,Bangka Barat,2004,4177.340285257177,1908162.3613843268
Bangka Belitung,Bangka Barat,2005,2511.8504080528005,1177011.0863826256
Bangka Belitung,Bangka Barat,2006,4046.7592654916375,1954148.773894559
Bangka Belitung,Bangka Barat,2007,3125.785522917477,1514929.5764985913
Bangka Belitung,Bangka Barat,2008,7955.613250006382,3799017.860752743
Bangka Belitung,Bangka Barat,2009,13263.683057877632,6457214.979096507
Bangka Belitung,Bangka Barat,2010,3008.6361033613935,1472699.74946523
Bangka Belitung,Bangka Barat,2011,5223.5662142112,2590747.112028456
Bangka Belitung,Bangka Barat,2012,8085.80354120005,4263070.152805887
Bangka Belitung,Bangka Barat,2013,3679.7859787219286,1876488.8259783275
Bangka Belitung,Bangka Barat,2014,9334.118868821599,4914075.388953912
Bangka Belitung,Bangka Barat,2015,6609.888206002384,3340708.6047211317
Bangka Belitung,Bangka Barat,2016,6935.237197067139,3833223.405655061
Bangka Belitung,Bangka Barat,2017,4307.783186005908,2120924.0729448684
Bangka Belitung,Bangka Barat,2018,4579.068026270533,2256631.446756347
Bangka Belitung,Bangka Barat,2019,7096.91218318088,2225621.1071541086
Bangka Belitung,Bangka Barat,2020,5290.743176093633,2219904.7644736767
Bangka Belitung,Bangka Barat,2021,5611.642141511823,2338634.136502126
Bangka Belitung,Bangka Barat,2022,7107.038675669027,2454822.00202325
Bangka Belitung,Bangka Barat,2023,9161.511769331257,3076792.895644103
Bangka Belitung,Bangka Barat,2024,5865.862652657023,2182551.5986926802
Bangka Belitung,Bangka Barat,2025,6326.066317747775,2931344.51964096
Bangka Belitung,Bangka Selatan,2001,4727.214837006377,2398193.502394876
Bangka Belitung,Bangka Selatan,2002,2486.266782542707,1195712.313304324
Bangka Belitung,Bangka Selatan,2003,2096.8997739471815,1027862.6384674808
Bangka Belitung,Bangka Selatan,2004,4502.783520156481,2316582.089103443
Bangka Belitung,Bangka Selatan,2005,5825.736327594976,2918526.906831406
Bangka Belitung,Bangka Selatan,2006,2658.1525580088587,1292686.2135890443
Bangka Belitung,Bangka Selatan,2007,4894.002403970605,2478889.779914152
Bangka Belitung,Bangka Selatan,2008,4642.1796800128495,2255477.8235802255
Bangka Belitung,Bangka Selatan,2009,11874.564430867547,5913799.941010455
Bangka Belitung,Bangka Selatan,2010,6937.915792917393,3527354.0887736664
Bangka Belitung,Bangka Selatan,2011,5577.521238364347,2816408.597013677
Bangka Belitung,Bangka Selatan,2012,7595.939941622821,4000654.252844524
Bangka Belitung,Bangka Selatan,2013,2338.275241643677,1166388.812825906
Bangka Belitung,Bangka Selatan,2014,7252.925259128514,3886312.2279831194
Bangka Belitung,Bangka Selatan,2015,8128.17685253873,4465569.2318582265
Bangka Belitung,Bangka Selatan,2016,20262.333290443596,15120164.70358578
Bangka Belitung,Bangka Selatan,2017,7040.608741166021,3548190.8520510406
Bangka Belitung,Bangka Selatan,2018,4608.977899044498,2285457.672958381
Bangka Belitung,Bangka Selatan,2019,4284.151140455833,2093239.2615508484
Bangka Belitung,Bangka Selatan,2020,5213.377116675813,2655092.99942461
Bangka Belitung,Bangka Selatan,2021,8351.034852631105,4532506.374836026
Bangka Belitung,Bangka Selatan,2022,8660.540147806647,4729659.446595745
Bangka Belitung,Bangka Selatan,2023,14388.099897424148,8007013.8134593265
Bangka Belitung,Bangka Selatan,2024,7737.517608904459,4335283.167923706
Bangka Belitung,Bangka Selatan,2025,7439.5298982023,4132083.1201221584
Bangka Belitung,Bangka Tengah,2001,1546.3104731791195,713783.6948104282
Bangka Belitung,Bangka Tengah,2002,810.5467398003643,407181.93655739527
Bangka Belitung,Bangka Tengah,2003,730.9012932722812,356352.4870637061
Bangka Belitung,Bangka Tengah,2004,1888.1946524521932,951834.840762845
Bangka Belitung,Bangka Tengah,2005,4291.689060150576,2159503.784160968
Bangka Belitung,Bangka Tengah,2006,1808.3657780954525,878297.8160850918
Bangka Belitung,Bangka Tengah,2007,3379.4996974502483,1736202.439006677
Bangka Belitung,Bangka Tengah,2008,2667.8292344894317,1309514.0504716784
Bangka Belitung,Bangka Tengah,2009,8813.266135625625,4886269.442064796
Bangka Belitung,Bangka Tengah,2010,4909.402211793763,2705981.066261937
Bangka Belitung,Bangka Tengah,2011,4895.48182811219,2668202.5421491833
Bangka Belitung,Bangka Tengah,2012,5417.671889099993,3096636.7962948508
Bangka Belitung,Bangka Tengah,2013,1736.9213732237104,968986.2797339658
Bangka Belitung,Bangka Tengah,2014,5487.668815819276,2951835.377487009
Bangka Belitung,Bangka Tengah,2015,5836.653247563007,3190294.761240773
Bangka Belitung,Bangka Tengah,2016,7806.9265108098625,4842438.423465882
Bangka Belitung,Bangka Tengah,2017,3850.6739191608103,1996516.9420258328
Bangka Belitung,Bangka Tengah,2018,3501.803790524415,1794531.9123171205
Bangka Belitung,Bangka Tengah,2019,3460.781884586688,1758851.5303881967
Bangka Belitung,Bangka Tengah,2020,4167.132087807671,2190277.619754165
Bangka Belitung,Bangka Tengah,2021,5461.893915822048,2948395.4679650445
Bangka Belitung,Bangka Tengah,2022,6562.97893769464,3585356.747577315
Bangka Belitung,Bangka Tengah,2023,8888.070579099302,4870142.513627127
Bangka Belitung,Bangka Tengah,2024,4871.828120548866,2712795.231979365
Bangka Belitung,Bangka Tengah,2025,4199.545111623569,2341578.4955701367
Bangka Belitung,Belitung,2001,1151.6725820518373,711076.999907413
Bangka Belitung,Belitung,2002,1273.5589618054144,766339.2973493955
Bangka Belitung,Belitung,2003,417.51968376491,249249.42602635935
Bangka Belitung,Belitung,2004,3181.2841641583664,2017702.5471235504
Bangka Belitung,Belitung,2005,2225.35288277103,1516428.6466386744
Bangka Belitung,Belitung,2006,6467.777250422866,4115867.7353090984
Bangka Belitung,Belitung,2007,3729.3577069610233,2367922.6396987145
Bangka Belitung,Belitung,2008,3221.3330087032423,1878312.8607387492
Bangka Belitung,Belitung,2009,11769.454377909819,6816128.0252390485
Bangka Belitung,Belitung,2010,2257.2956399156005,1396202.3726292332
Bangka Belitung,Belitung,2011,6926.512832090198,3994343.9667963074
Bangka Belitung,Belitung,2012,7301.1801093890435,4267659.387830371
Bangka Belitung,Belitung,2013,3640.4669244723696,2261056.1413360024
Bangka Belitung,Belitung,2014,5373.5894318827095,3223944.191347723
Bangka Belitung,Belitung,2015,5162.348543046797,3297495.200441364
Bangka Belitung,Belitung,2016,5091.252513116418,3432862.654421373
Bangka Belitung,Belitung,2017,2346.332520888437,1443312.278285025
Bangka Belitung,Belitung,2018,1558.5169857250532,946784.5773677785
Bangka Belitung,Belitung,2019,2012.5240594228744,1153263.2283122423
Bangka Belitung,Belitung,2020,1704.1007163330833,1013795.593469246
Bangka Belitung,Belitung,2021,1786.5420598638652,1067679.813773241
Bangka Belitung,Belitung,2022,2142.513478702758,1193351.0341376911
Bangka Belitung,Belitung,2023,3962.2985233701056,2081023.9618891892
Bangka Belitung,Belitung,2024,3148.805132745883,1753816.035793064
Bangka Belitung,Belitung,2025,2901.9249176687404,1700281.3340260764
Bangka Belitung,Belitung Timur,2001,1316.4321587336137,729119.437633178
Bangka Belitung,Belitung Timur,2002,1147.2119012341243,619496.3319663964
Bangka Belitung,Belitung Timur,2003,1271.1273299353654,620083.7877976722
Bangka Belitung,Belitung Timur,2004,4358.721124073551,2447488.7890887614
Bangka Belitung,Belitung Timur,2005,1458.1675743483524,700962.10376049
Bangka Belitung,Belitung Timur,2006,2504.3901271716572,1266609.9502087336
Bangka Belitung,Belitung Timur,2007,875.036138627711,502772.8060371802
Bangka Belitung,Belitung Timur,2008,1593.3181810881729,795869.916882399
Bangka Belitung,Belitung Timur,2009,8207.1890956006,4583828.342378411
Bangka Belitung,Belitung Timur,2010,2719.446526350144,1571316.5129466904
Bangka Belitung,Belitung Timur,2011,2838.5047157074905,1550123.6008171588
Bangka Belitung,Belitung Timur,2012,4718.134425606928,2610960.298803709
Bangka Belitung,Belitung Timur,2013,2514.1196317302692,1452495.9624362576
Bangka Belitung,Belitung Timur,2014,4966.070294900376,2847960.777422345
Bangka Belitung,Belitung Timur,2015,5598.026610551105,3185852.8723191796
Bangka Belitung,Belitung Timur,2016,5458.8116112669,3075017.412516994
Bangka Belitung,Belitung Timur,2017,2905.8721759959735,1260831.544936798
Bangka Belitung,Belitung Timur,2018,3538.879832365814,683409.8805055952
Bangka Belitung,Belitung Timur,2019,4086.9035226202272,1225403.9295016923
Bangka Belitung,Belitung Timur,2020,2826.155093375859,1178548.1059365503
Bangka Belitung,Belitung Timur,2021,2781.6698683666477,1257725.4947622423
Bangka Belitung,Belitung Timur,2022,2496.8789911803156,952231.6309496996
Bangka Belitung,Belitung Timur,2023,4528.607362274606,1520442.1333960467
Bangka Belitung,Belitung Timur,2024,4598.289618030293,1734596.1364702722
Bangka Belitung,Belitung Timur,2025,3954.496910091327,1700385.2399282367
Bangka Belitung,Pangkalpinang,2001,26.98546520795724,11287.145278757223
Bangka Belitung,Pangkalpinang,2002,25.755284044092047,11144.923261776756
Bangka Belitung,Pangkalpinang,2003,21.296135474328626,9481.623535775901
Bangka Belitung,Pangkalpinang,2004,38.21002300570638,18691.56561521757
Bangka Belitung,Pangkalpinang,2005,70.03815695294816,29071.79206235041
Bangka Belitung,Pangkalpinang,2006,38.82486295945812,17238.618328563996
Bangka Belitung,Pangkalpinang,2007,96.40868984403504,44993.85828967498
Bangka Belitung,Pangkalpinang,2008,40.36242677579132,19310.488565504143
Bangka Belitung,Pangkalpinang,2009,180.7472927599217,80945.7656493256
Bangka Belitung,Pangkalpinang,2010,81.26352441416398,39198.27574177461
Bangka Belitung,Pangkalpinang,2011,80.64838270658122,38066.57637314861
Bangka Belitung,Pangkalpinang,2012,214.9594735259524,121943.8453628492
Bangka Belitung,Pangkalpinang,2013,84.10816975230829,51097.01265151287
Bangka Belitung,Pangkalpinang,2014,230.9517036660114,118046.77595209754
Bangka Belitung,Pangkalpinang,2015,301.3002270763682,196086.38593501024
Bangka Belitung,Pangkalpinang,2016,233.6442327060452,155635.9785181901
Bangka Belitung,Pangkalpinang,2017,86.10709294727263,43571.24118100711
Bangka Belitung,Pangkalpinang,2018,72.19136079367665,38983.029326411015
Bangka Belitung,Pangkalpinang,2019,90.41240762551229,45267.60761240623
Bangka Belitung,Pangkalpinang,2020,110.863451968607,58708.06995686623
Bangka Belitung,Pangkalpinang,2021,83.26288862118975,49704.48205214409
Bangka Belitung,Pangkalpinang,2022,61.6587107029316,35046.335191776736
