province,district,total_loss,mean_loss,max_loss,std_loss,trend_slope,pct_recent,mean_loss_scaled,max_loss_scaled,std_loss_scaled,trend_slope_scaled,pct_recent_scaled
Sumatera Barat,Padang Pariaman,9947.020942666852,397.8808377066741,782.899720713254,187.85882142549042,17.134451384929818,56.30347924344492,-0.5980323977358674,-0.5698519530864391,-0.5542328603073893,0.13301585268247584,0.8449182107349561
Sumatera Barat,Pariaman,343.01935879261134,13.720774351704454,44.694907449773375,10.359359340975255,0.21575322864602356,46.961247793032314,-0.6622440706232003,-0.6132767156678423,-0.5998475113290304,0.05173467956545157,0.11698985212563563
Sumatera Barat,Pasaman,56637.29722499855,2265.4918889999417,4434.214713304679,983.3077221733373,65.81015277597224,53.540302570448304,-0.2858645246386547,-0.3550640191494552,-0.34981464074183055,0.36686470291971696,0.6296169017491726
Sumatera Barat,Pasaman Barat,123338.08329390104,4933.523331756041,9238.413001229905,1759.8291708328509,85.39085042921933,46.750918175107856,0.16009219652387968,-0.0724579370719671,-0.15026048730694588,0.4609347112031008,0.1006013806608322
Sumatera Barat,Payakumbuh,195.78964075612984,7.831585630245193,33.23425687033426,7.899623659486309,-0.1303689378212651,34.69547170706097,-0.6632284380674671,-0.6139508863336233,-0.6004796258346122,0.0500718320181763,-0.8387353727012702
Sumatera Barat,Pesisir Selatan,145988.84877084178,5839.5539508336715,10801.28781741354,2511.6285286844573,-0.4275935407819886,39.734579898714316,0.31153360672680197,0.019477886994524074,0.042940466340825864,0.04864389919587954,-0.4460979418824267
Sumatera Barat,Sawahlunto,2827.218476869345,113.0887390747738,307.6313652885681,81.54051324486134,-0.761235399879179,35.241552925653835,-0.6456348916508874,-0.5978095268193059,-0.5815550418391933,0.047041009809364154,-0.7961857947735977
Sumatera Barat,Sijunjung,72345.15759922197,2893.806303968879,5868.384137524242,1304.813367150204,119.86872723362441,53.79475829592364,-0.180842885137565,-0.27069926613068346,-0.26719259994868966,0.6265740675743497,0.6494435930024519
Sumatera Barat,Solok,16012.900725408375,640.516029016335,2032.6052536964576,394.37706117125305,36.00806976909841,59.883390886579,-0.5574763560711844,-0.49633825459597436,-0.5011608265954158,0.2236888955524137,1.1238579073358035
Sumatera Barat,Solok Selatan,84356.71384333656,3374.2685537334623,5599.6058060316645,1422.1556797789965,143.09732708821574,56.12285421114728,-0.10053447268270645,-0.2865101021241423,-0.23703741762996183,0.7381694059748921,0.8308442623445669
Sumatera Barat,Tanah Datar,6524.356112844741,260.97424451378964,691.0535683793565,168.245833074519,-0.1908493323055887,35.94740569532923,-0.6209160918435958,-0.5752547861314891,-0.5592730987881972,0.04978127080780087,-0.7411871308273131
Sumatera Selatan,Banyu Asin,356909.1932591657,14276.367730366626,52741.97385391133,10827.186436913795,24.625517718588224,40.691073493440086,1.7217320586208913,2.486631041394285,2.1799118553218353,0.1690045944800269,-0.37156983624463413
Sumatera Selatan,Empat Lawang,52997.16937505008,2119.886775002003,4403.4877953668365,1103.0108408335354,81.81850821606062,55.527844158715844,-0.31020216106318677,-0.35687152445467024,-0.31905276732675975,0.4437723880043054,0.7844822456121159
Sumatera Selatan,Lahat,127959.21407426325,5118.36856297053,11922.261843374585,2387.2492766478535,43.221626573875206,42.50937398403013,0.1909887489085059,0.08541897822377308,0.010976898060934383,0.2583444201100631,-0.2298914269053672
Sumatera Selatan,Lubuklinggau,10055.579429217945,402.2231771687178,926.8729132329844,235.61371988476353,19.616130942276857,58.115584229607606,-0.5973065834003859,-0.5613827564747064,-0.5419605807060209,0.14493839092143518,0.9861138785159028
Sumatera Selatan,Muara Enim,420846.1033675062,16833.844134700248,38805.22849276446,7519.582221965443,-202.4988921990816,35.87338010569642,2.1492097012940223,1.666804554772252,1.3299080851090568,-0.9221513745602685,-0.7469550596398796
Sumatera Selatan,Musi Banyuasin,805771.826723709,32230.87306894836,104543.72742616484,21061.677011460964,46.93669164666247,38.81708237507105,4.722795765208209,5.533859682766704,4.810019634014479,0.27619241553694995,-0.5175875501156139
Sumatera Selatan,Musi Rawas,488641.92737010936,19545.677094804374,50364.11141716889,9958.059252604342,484.6709777883258,48.263932467339785,2.602487768354299,2.3467537202071065,1.956559442080039,2.3791648760937285,0.21849248795599438
Sumatera Selatan,Ogan Ilir,64978.94860923191,2599.1579443692767,6459.749644366772,1271.9309441653845,16.31078945522481,42.91429094413416,-0.23009283558313404,-0.23591229878493913,-0.27564288048240954,0.1290587983465079,-0.198341091238123
Sumatera Selatan,Ogan Komering Ilir,752094.32798079,30083.773119231602,88206.18359324118,19287.571224914456,350.97946541824655,48.278234548273396,4.3639118187001396,4.572806666908411,4.354101540638732,1.7368812405060092,0.21960687806225118
Sumatera Selatan,Ogan Komering Ulu,138692.9040478043,5547.7161619121725,13746.885124160492,2779.1478950335722,-98.53837705059867,32.76451448626452,0.262753438182644,0.19275210765481693,0.11168885799361371,-0.42270203448321136,-0.989191773587923
Sumatera Selatan,Ogan Komering Ulu Selatan,86487.31652457807,3459.4926609831227,8341.790437223057,1905.0813983061987,137.4795789632139,54.70497206101,-0.08628941438841516,-0.12520159475010972,-0.11293288310745805,0.7111804997565658,0.7203656650491316
Sumatera Selatan,Ogan Komering Ulu Timur,70759.22508815052,2830.3690035260206,7458.749377969972,2042.9886680479365,-113.37773147783173,25.555954623081938,-0.19144631733537884,-0.17714632290512577,-0.0774928208743598,-0.4939935797902496,-1.550868625311798
